Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
C,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935521965,0.026084081,0.143189709,7.656940025,34.59689372,111.7337764,2156.853115,-2045.119339,1.227843697,23.70168259,-22.47383889,101.1970189,1.112055153,90.56976517,0.98245614,56,0.029411765,1,0.970588235,33,0.01754386,1,0.98245614,0.98245614,0.98245614,0.953044376,0.97626419,0.976209079,0.967032967,0.023974494,0.976025506,0.032967033,0.96559393,0.967032967,0.965864904,0.944047546,0.969797775,0.954415307,0.911168364,0.967032967,0,0,0,0,0,0,6431,77474,9956,96.7032967,34.06593407,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
C,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.957406531,0.017278783,0.121281714,5.09211602,29.43284778,109.9297827,2148.482001,-2038.552218,1.22144203,23.87202223,-22.6505802,105.2307445,1.169230495,95.72541846,0.964912281,55,0,0,1,33,0.035087719,2,1,0.964912281,0.982142857,0.953820966,0.98245614,0.987134503,0.977777778,0.001874163,0.998125837,0.022222222,0.982716049,0.977777778,0.978968254,0.960737586,0.987483266,0.974567901,0.952380952,0.977777778,0,0,0,0,0,0,6027,77567,9863,97.77777778,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.978287093,0.010486568,0.084725237,3.090427164,20.56126126,109.9297827,6.485244838,103.4445379,1.22144203,0.072058276,1.149383754,107.0400689,1.189334099,97.37130944,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.988888889,9.37E-04,0.999062918,0.011111111,0.990277778,0.988888889,0.989150327,0.986739522,0.99907756,0.989583333,0.97124183,0.988888889,0,0,0,0,0,0,6027,77567,9863,98.88888889,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978353949,0.009513689,0.085433214,2.792728161,20.64201305,111.7337764,9.45483545,102.278941,1.227843697,0.103899291,1.123944407,107.5045964,1.181369191,96.21494933,1,57,0.029411765,1,0.970588235,33,0,0,0.982758621,1,0.991304348,0.976654471,0.985552116,0.983061101,0.989010989,0.018422754,0.981577246,0.010989011,0.989200455,0.989010989,0.988636113,0.979250668,0.987287223,0.979621911,0.971460424,0.989010989,0,0,0,0,0,0,6027,77474,9956,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978024632,0.011624752,0.086500011,3.435311237,21.05720324,110.5866366,8.888594569,101.698042,1.215237765,0.097676863,1.117560902,105.9181542,1.163935761,95.77843895,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.985109718,0.983343074,0.989010989,0.019314019,0.980685981,0.010989011,0.989197243,0.989010989,0.988635296,0.978800752,0.986781076,0.97959641,0.971509972,0.989010989,0,0,0,0,0,0,6431,77474,9956,98.9010989,33.6996337,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
C,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.011984845,0.082781511,3.541724926,20.15198716,110.5866366,5.931787095,104.6548495,1.215237765,0.065184474,1.150053291,107.5485779,1.181852504,97.25277949,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.998171369,0.998143236,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.998376623,0.989201183,0.974879227,0.989010989,0,0,0,0,0,0,5219,77474,9956,98.9010989,33.33333333,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
C,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.009825586,0.084981209,2.903627353,20.68747239,110.5866366,1074.494372,-963.9077356,1.215237765,11.80763046,-10.5923927,107.9844907,1.186642755,97.6469617,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.99137931,0.993747632,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.994047619,0.986399589,0.974879227,0.989010989,0.016,0,0.015625,0,15.625,0,6027,77474,9956,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978125,0.009869439,0.085556527,2.916586441,20.82752536,110.5866366,1074.503073,-963.9164362,1.215237765,11.80772608,-10.59248831,107.7970712,1.1845832,97.47748415,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.989010989,0.019314019,0.980685981,0.010989011,0.989197243,0.989010989,0.988950215,0.977248112,0.984256769,0.98134795,0.990615049,0.989010989,0,0,0,0,0,0,6027,77474,9956,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.936229853,0.026400537,0.143478861,7.80180621,34.92789783,110.5866366,17.84017972,92.7464569,1.215237765,0.196045931,1.019191834,103.0225106,1.132115501,93.15999995,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.997648903,0.997683994,0.967032967,0.002747253,0.997252747,0.032967033,0.976923077,0.967032967,0.969454484,0.956059096,0.995775378,0.970275642,0.924944587,0.967032967,0,0,0,0,0,0,5219,77474,9956,96.7032967,33.33333333,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
C,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.934673367,0.021165596,0.13368006,6.254792268,32.54251847,110.5866366,1084.92331,-974.3366736,1.215237765,11.92223418,-10.70699641,102.5969298,1.127438789,92.77516064,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.967032967,0.021145521,0.978854479,0.032967033,0.969966474,0.967032967,0.967739269,0.952989565,0.975413231,0.962087892,0.917150997,0.967032967,0,0,0,0,0,0,6027,77474,9956,97.8021978,33.6996337,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.957426901,0.021012518,0.118937266,6.209555164,28.95359379,110.5866366,2149.555204,-2038.968567,1.215237765,23.62148575,-22.40624799,104.8158857,1.15182292,94.78169235,0.965517241,56,0,0,1,33,0.034482759,2,1,0.965517241,0.98245614,0.954119923,0.982236155,0.987495263,0.978021978,0.005311355,0.994688645,0.021978022,0.979802605,0.978021978,0.978299159,0.957854038,0.988612578,0.990656322,0.965640516,0.978021978,0,0,0,0,0,0,6835,77474,9956,97.8021978,34.7985348,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
C,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,87,3,0,96.66666667,3.333333333,0,0.934861279,0.02374408,0.142536558,6.997460854,34.59100875,109.9297827,2154.053261,-2044.123478,1.22144203,23.93392512,-22.71248309,101.2585139,1.125094599,92.11199312,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.966666667,0.006388052,0.993611948,0.033333333,0.969,0.966666667,0.96745098,0.95958957,0.981152736,0.95923082,0.91372549,0.966666667,0.007,0,0.015625,0,15.625,0,6835,77567,9863,96.66666667,33.7037037,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
C,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956772334,0.018165087,0.121826707,5.353312908,29.56510771,109.9297827,2148.655464,-2038.725681,1.22144203,23.8739496,-22.65250757,104.6992372,1.163324858,95.24192135,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.977777778,0.001874163,0.998125837,0.022222222,0.982716049,0.977777778,0.978722222,0.974413148,0.975903614,0.96691358,0.945,0.977777778,0,0,0,0,0,0,6027,77567,9863,97.77777778,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.003313456,0.005160992,0.972659756,1.246977233,111.7337764,0.655463602,111.0783128,1.227843697,0.007202897,1.220640801,111.0783128,1.220640801,99.41337022,1,57,0,0,1,34,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6027,77474,9956,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.003360545,0.005183522,0.993097924,1.261855109,110.5866366,0.66476625,109.9218704,1.215237765,0.007305124,1.207932641,109.9218704,1.207932641,99.39887289,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6027,77474,9956,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.957615277,0.017776741,0.11422653,5.253328396,27.80683188,110.5866366,2148.617997,-2038.03136,1.215237765,23.61118678,-22.39594902,105.7530921,1.162121892,95.62917852,0.965517241,56,0,0,1,33,0.034482759,2,1,0.965517241,0.98245614,0.954119923,0.982758621,0.987495263,0.978021978,0.001831502,0.998168498,0.021978022,0.982905983,0.978021978,0.979202815,0.960861972,0.988160649,0.978293684,0.95248538,0.978021978,0.016,0,0,0,0,0,6027,77474,9956,97.8021978,33.6996337,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.914973137,0.031508879,0.170155646,9.311407812,41.42198351,110.5866366,3228.343153,-3117.756517,1.215237765,35.47629839,-34.26106062,101.362256,1.113870945,91.65868415,0.965517241,56,0.03030303,1,0.96969697,32,0.034482759,2,0.98245614,0.965517241,0.973913043,0.929405371,0.952978056,0.970556364,0.956043956,0.022061272,0.977938728,0.043956044,0.965741276,0.956043956,0.958369917,0.925944286,0.956983035,0.945705862,0.919147485,0.956043956,0,0,0,0,0,0,6027,77474,9956,95.6043956,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,85,6,0,93.40659341,6.593406593,0,0.865649606,0.040789719,0.195514262,12.05405328,47.59517961,110.5866366,4303.005953,-4192.419317,1.215237765,47.28577971,-46.07054194,95.03507508,1.044341484,85.93721446,1,58,0.121212121,4,0.878787879,29,0,0,0.935483871,1,0.966666667,0.906692829,0.954545455,0.950819672,0.934065934,0.079087579,0.920912421,0.065934066,0.936901808,0.934065934,0.932967033,0.886092938,0.946540181,0.91507506,0.865873016,0.934065934,0,0,0,0,0,0,6027,77474,9956,94.50549451,33.6996337,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935369318,0.022717637,0.130920567,6.713446659,31.87075881,110.5866366,1084.234039,-973.6474024,1.215237765,11.91465977,-10.699422,102.5298698,1.126701866,92.71452043,0.965517241,56,0.03030303,1,0.96969697,32,0.034482759,2,0.98245614,0.965517241,0.973913043,0.929405371,0.975966562,0.976511468,0.967032967,0.024625375,0.975374625,0.032967033,0.967247178,0.967032967,0.966993302,0.935594857,0.980757338,0.975223708,0.937395992,0.967032967,0,0,0,0,0,0,6027,77474,9956,97.8021978,34.06593407,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.009786867,0.085656829,2.892185066,20.85194245,110.5866366,1074.486021,-963.899384,1.215237765,11.80753869,-10.59230092,107.8141234,1.184770587,97.49290395,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.98914483,0.982535322,0.97124183,0.989010989,0,0,0,0,0,0,6027,77474,9956,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.95625,0.015381646,0.102985092,4.545537183,25.07026279,110.5866366,1076.212226,-965.6255897,1.215237765,11.82650798,-10.61127022,104.5776925,1.149205412,94.56630177,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.969958203,0.974722385,0.978021978,0.02022977,0.97977023,0.021978022,0.978208232,0.978021978,0.977961204,0.96534335,0.97156415,0.97374529,0.942996002,0.978021978,0,0,0,0,0,0,6027,77474,9956,98.9010989,33.6996337,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.955632241,0.017193209,0.121467008,5.066896978,29.47781523,109.9297827,1082.484192,-972.5544093,1.22144203,12.02760213,-10.8061601,101.8685483,1.131872759,92.6669241,1,57,0.03030303,1,0.96969697,32,0,0,0.982758621,1,0.991304348,0.97620595,0.985114301,0.983061101,0.977777778,0.023705808,0.976294192,0.022222222,0.978380871,0.977777778,0.976079057,0.964485187,0.975263237,0.958289686,0.935256586,0.977777778,0,0,0,0,0,0,6835,77567,9863,97.77777778,33.33333333,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
C,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.956374212,0.018200852,0.121250985,5.363852862,29.42539035,109.9297827,14.30464122,95.62514151,1.22144203,0.158940458,1.062501572,103.1603593,1.146226214,93.84204785,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.977777778,0.005450971,0.994549029,0.022222222,0.977777778,0.977777778,0.977777778,0.972326807,0.994946452,0.967632136,0.93956044,0.977777778,0,0,0,0,0,0,6835,77567,9863,97.77777778,33.7037037,'Number of leaves: 10\nSize of the tree: 19\n',19,10,10
C,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978125,0.009869439,0.085556527,2.916586441,20.82752536,110.5866366,1074.503073,-963.9164362,1.215237765,11.80772608,-10.59248831,107.7970712,1.1845832,97.47748415,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.989010989,0.019314019,0.980685981,0.010989011,0.989197243,0.989010989,0.988950215,0.977248112,0.984256769,0.98134795,0.990615049,0.989010989,0,0,0,0,0,0,6027,77474,9956,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.956912879,0.015547237,0.105027522,4.594471987,25.56746357,110.5866366,1076.788636,-966.2019992,1.215237765,11.83284215,-10.61760439,105.6902272,1.161431068,95.57233169,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.991118077,0.993747632,0.978021978,0.005311355,0.994688645,0.021978022,0.978428978,0.978021978,0.97807787,0.965709668,0.993815708,0.985222195,0.943193093,0.978021978,0,0,0,0,0,0,5623,77474,9956,98.9010989,34.06593407,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
C,8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978389931,0.01108631,0.088959029,3.276192378,21.65581636,110.5866366,1074.807446,-964.2208097,1.215237765,11.81107084,-10.59583307,107.4926977,1.181238437,97.20224886,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989269554,0.986923339,0.993916797,0.980245945,0.97124183,0.989010989,0,0,0,0,0,0,7239,77474,9956,98.9010989,34.06593407,'Number of leaves: 11\nSize of the tree: 21\n',21,11,11
C,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,87,4,0,95.6043956,4.395604396,0,0.915603988,0.031484459,0.161065519,9.304191315,39.20912085,110.5866366,2158.001641,-2047.415004,1.215237765,23.71430374,-22.49906598,101.3632946,1.113882358,91.65962335,0.965517241,56,0,0,1,33,0.034482759,2,1,0.965517241,0.98245614,0.954119923,0.982758621,0.987495263,0.956043956,0.007142857,0.992857143,0.043956044,0.965494505,0.956043956,0.958436816,0.933784505,0.986235559,0.96928444,0.915720674,0.956043956,0,0,0,0,0,0,6431,77474,9956,95.6043956,34.06593407,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9
C,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,90,1,0,98.9010989,1.098901099,0,0.978552911,0.010639464,0.085747555,3.144141844,20.87402849,110.5866366,1074.655464,-964.068827,1.215237765,11.8094007,-10.59416293,107.8233993,1.18487252,97.50129185,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.99137931,0.993747632,0.989010989,9.16E-04,0.999084249,0.010989011,0.990384615,0.989010989,0.989329511,0.979722719,0.993589744,0.986399589,0.974879227,0.989010989,0,0,0,0,0,0,6027,77474,9956,98.9010989,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,89,2,0,97.8021978,2.197802198,0,0.957297044,0.017965471,0.121155481,5.309101185,29.49358683,110.5866366,2148.655464,-2038.068827,1.215237765,23.6115985,-22.39636074,105.5369067,1.159746228,95.43368888,0.982758621,57,0,0,1,33,0.017241379,1,1,0.982758621,0.991304348,0.976654471,0.99137931,0.993747632,0.978021978,0.001831502,0.998168498,0.021978022,0.982905983,0.978021978,0.979240091,0.967545702,0.981769513,0.971071663,0.948898835,0.978021978,0,0,0,0,0,0,6027,77474,9956,97.8021978,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.934673367,0.021797148,0.132789239,6.441426694,32.3256606,110.5866366,16.93183705,93.65479957,1.215237765,0.186064143,1.029173622,102.4714749,1.126060163,92.66171573,1,58,0.03030303,1,0.96969697,32,0,0,0.983050847,1,0.991452991,0.976351078,0.984848485,0.983050847,0.967032967,0.021145521,0.978854479,0.032967033,0.969966474,0.967032967,0.967739269,0.952989565,0.985387872,0.967876746,0.917150997,0.967032967,0.016,0,0.015625,0,15.625,0,6027,77474,9956,97.8021978,33.6996337,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,8,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.936125409,0.025405429,0.146455936,7.457722766,35.38606586,111.7337764,1088.731141,-976.9973646,1.227843697,11.96407847,-10.73623478,102.8521439,1.130243339,92.05107636,0.98245614,56,0.029411765,1,0.970588235,33,0.01754386,1,0.98245614,0.98245614,0.98245614,0.953044376,0.983488132,0.980845068,0.967032967,0.020254256,0.979745744,0.032967033,0.96978022,0.967032967,0.968028198,0.94619306,0.97356635,0.953984225,0.921196072,0.967032967,0,0,0,0,0,0,5219,77474,9956,96.7032967,33.33333333,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6
C,8,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,89,1,0,98.88888889,1.111111111,0,0.978287093,0.01075768,0.086222614,3.170324793,20.92464726,109.9297827,1074.655464,-964.7256809,1.22144203,11.94061626,-10.71917423,106.9867782,1.18874198,97.32283237,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.988888889,9.37E-04,0.999062918,0.011111111,0.990277778,0.988888889,0.989150327,0.986739522,0.987951807,0.982376543,0.97124183,0.988888889,0,0,0,0,0,0,6027,77567,9863,98.88888889,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,8,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,818,90,88,2,0,97.77777778,2.222222222,0,0.955632241,0.017883152,0.121804873,5.270225641,29.55980889,109.9297827,2148.600028,-2038.670246,1.22144203,23.87333365,-22.65189162,101.7330998,1.130367776,92.54371046,1,57,0.03030303,1,0.96969697,32,0,0,0.982758621,1,0.991304348,0.97620595,0.96969697,0.982758621,0.977777778,0.023705808,0.976294192,0.022222222,0.978380871,0.977777778,0.976079057,0.964485187,0.959809503,0.957887044,0.935256586,0.977777778,0,0,0,0,0,0,6027,77567,9863,97.77777778,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.003360545,0.005183522,0.993097924,1.261855109,110.5866366,0.66476625,109.9218704,1.215237765,0.007305124,1.207932641,109.9218704,1.207932641,99.39887289,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.015,0,0,0,0,6027,77474,9956,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,9,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.935460993,0.024391793,0.148286459,7.208188326,36.09823943,110.5866366,3222.476718,-3111.890081,1.215237765,35.41183207,-34.1965943,103.4291598,1.136584173,93.52771994,0.982758621,57,0.03030303,1,0.96969697,32,0.017241379,1,0.982758621,0.982758621,0.982758621,0.95245559,0.961337513,0.976803518,0.967032967,0.021145521,0.978854479,0.032967033,0.971916972,0.967032967,0.967967033,0.944464173,0.953816696,0.952422825,0.939252874,0.967032967,0,0,0,0,0,0,6027,77474,9956,96.7032967,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,9,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.003360545,0.005183522,0.993097924,1.261855109,110.5866366,0.66476625,109.9218704,1.215237765,0.007305124,1.207932641,109.9218704,1.207932641,99.39887289,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6027,77474,9956,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
C,9,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,88,3,0,96.7032967,3.296703297,0,0.93294031,0.021264278,0.12484787,6.2839547,30.39244663,110.5866366,1078.583011,-967.9963742,1.215237765,11.85256056,-10.63732279,102.2069081,1.123152836,92.42247633,1,58,0.060606061,2,0.939393939,31,0,0,0.966666667,1,0.983050847,0.952932741,1,1,0.967032967,0.043023643,0.956976357,0.032967033,0.968172568,0.967032967,0.962827387,0.942709035,0.988513867,0.979274287,0.897151883,0.967032967,0,0,0,0,0,0,5623,77474,9956,98.9010989,34.06593407,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7
C,9,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,817,91,91,0,0,100,0,0,1,0.003360545,0.005183522,0.993097924,1.261855109,110.5866366,0.66476625,109.9218704,1.215237765,0.007305124,1.207932641,109.9218704,1.207932641,99.39887289,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6027,77474,9956,100,33.33333333,'Number of leaves: 8\nSize of the tree: 15\n',15,8,8
